id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,income,political,floor_area,height_cm,weight_jin,health,health_problem,depression,hukou,socialize,relax,learn,equity,class,work_exper,work_status,work_yr,work_type,work_manage,family_income,family_m,family_status,house,car,marital,status_peer,status_3_before,view,inc_ability,age,economic
3306,4,2,17,50,83,2015,1,1989,1,1,1,4,20000,1,220.0,173,140,5,4,4,1,3,4,2,3,5,1,3.0,2.0,1.0,3.0,40000.0,8,3,1,2,3,2,3,3,3,26,-0.10210626817332548
3307,5,1,21,64,102,2015,1,1997,1,1,1,6,0,1,90.0,166,116,5,5,4,2,3,3,4,4,5,6,,,,,120000.0,2,4,1,2,1,2,1,4,-8,18,0.149286547588546
3308,3,1,21,64,102,2015,1,1970,1,1,1,7,40000,1,80.0,170,145,4,5,3,5,4,3,3,3,5,1,2.0,28.0,1.0,4.0,80000.0,3,3,1,2,3,2,2,4,2,45,0.045624571827218914
3309,4,2,6,14,30,2015,2,1949,1,1,1,1,500,1,100.0,155,110,1,2,3,1,3,3,1,4,3,3,,,,,0.0,4,3,1,2,7,3,2,3,2,66,-0.24946986763853504
3310,4,2,31,87,132,2015,1,1964,1,1,1,6,20000,1,100.0,166,150,5,5,5,1,3,1,1,4,5,3,,,,,20000.0,2,3,1,2,3,2,1,4,2,51,-0.1686268774669003
3311,4,1,31,89,134,2015,1,1996,1,1,1,12,100,2,50.9,175,110,5,4,4,2,2,4,5,4,6,5,,,,,48000.0,4,3,1,2,1,2,2,5,2,19,-0.09011419776222325
3312,5,1,12,32,55,2015,1,1991,1,1,1,12,100000,1,70.0,173,140,5,5,5,4,3,4,3,1,4,1,3.0,2.0,1.0,2.0,-2.0,3,3,1,1,1,2,1,3,3,24,-0.17639565316782582
3313,4,1,6,16,32,2015,2,1997,1,1,1,6,-1,2,50.0,157,100,4,5,5,1,3,3,4,4,4,5,,,,,-2.0,3,3,1,2,1,2,2,4,-8,18,-0.2498444947158699
3314,4,1,4,7,20,2015,1,1955,1,1,1,9,90000,4,64.0,172,144,3,4,4,4,2,4,4,4,7,5,,,,,100000.0,2,3,1,1,3,2,1,4,2,60,0.14886923465428048
3315,3,1,1,1,6,2015,2,1973,1,1,1,4,-1,1,48.0,159,100,4,-8,4,1,3,3,2,2,4,5,,,,,250000.0,2,2,-1,1,3,3,2,3,-8,42,0.5816697735137786
3316,4,1,1,1,2,2015,1,1984,1,1,1,6,36000,1,128.0,160,120,5,5,4,1,3,3,3,4,5,1,3.0,13.0,1.0,3.0,36000.0,1,2,0,2,1,3,2,3,3,31,-0.10365869290229142
3317,4,1,24,71,111,2015,1,1937,1,0,1,3,0,1,80.0,170,120,5,5,3,1,3,3,1,4,2,2,,,,,24000.0,3,1,1,2,3,3,2,2,3,78,-0.1700123770235135
3318,4,2,21,64,101,2015,2,1937,1,1,1,1,10000,1,90.0,155,120,2,2,4,1,3,4,1,4,5,4,,,,,25000.0,2,2,1,2,3,3,3,2,2,78,-0.15934153585117067
3319,3,2,18,53,87,2015,2,1946,1,1,1,1,1500,1,200.0,163,100,2,2,3,1,2,3,1,-8,3,3,,,,,3000.0,1,2,1,2,7,3,1,-8,3,69,-0.23875729517479574
3320,5,2,5,10,26,2015,1,1969,1,1,1,3,10000,1,100.0,170,140,4,4,4,1,4,4,1,5,10,3,,,,,40000.0,4,3,2,2,3,2,1,4,2,46,-0.10945107888002284
3321,3,2,21,62,98,2015,2,1977,1,1,1,3,10000,1,300.0,170,120,5,4,4,1,3,3,2,2,1,1,2.0,5.0,2.0,4.0,30000.0,4,3,1,2,3,2,2,3,3,38,-0.14271138352681023
3322,4,2,27,77,117,2015,2,1956,1,1,1,3,1000,1,110.0,166,150,2,3,3,1,5,5,1,4,5,5,,,,,2000.0,2,2,1,2,3,2,2,4,2,59,-0.24245056617480934
3323,4,2,17,50,83,2015,2,1957,1,1,1,1,10000,1,270.0,160,130,3,4,4,1,4,4,1,2,1,3,,,,,50000.0,4,3,1,2,7,2,2,3,2,58,-0.0761907742332354
3324,4,1,15,39,70,2015,2,1954,1,1,1,4,36000,1,56.0,156,115,2,3,4,5,2,4,1,2,6,5,,,,,60000.0,3,3,1,2,3,2,2,3,2,61,-0.02383396174903488
3325,4,2,16,47,79,2015,1,1977,1,-8,1,5,10000,1,110.0,172,120,3,4,4,1,1,2,2,2,5,3,,,,,20000.0,4,2,1,2,3,3,2,3,2,38,-0.1759716881745644
3326,2,1,11,31,54,2015,1,1972,1,1,4,4,25000,1,61.0,171,150,4,3,3,2,2,2,1,1,5,5,,,,,25000.0,1,2,1,2,6,2,3,4,3,43,-0.14832431979112468
3327,4,2,21,62,98,2015,2,1989,1,0,4,4,0,1,142.0,144,104,4,5,2,1,2,2,1,2,5,5,,,,,15000.0,4,2,1,1,3,3,3,4,2,26,-0.19994665120465546
3328,4,1,27,79,119,2015,1,1992,1,1,1,12,3000,2,70.0,170,130,5,4,5,2,2,2,3,2,5,5,,,,,100000.0,2,3,1,2,1,2,2,4,2,23,0.08496938150601362
3329,4,1,12,32,56,2015,2,1977,1,1,1,12,70000,4,60.0,155,90,3,3,3,5,3,3,4,2,4,1,3.0,15.0,1.0,2.0,140000.0,2,3,1,1,3,2,2,4,3,38,0.2672208318280356
3330,4,1,4,7,19,2015,1,1975,1,1,1,10,80000,1,159.0,171,134,5,5,4,4,2,4,4,2,6,5,,,,,150000.0,3,3,4,1,6,2,1,1,3,40,0.3078259471815203
3331,5,1,16,46,77,2015,1,1965,1,-8,3,6,50000,2,300.0,170,140,5,4,4,1,3,3,2,4,4,1,2.0,30.0,1.0,4.0,120000.0,5,3,2,1,3,2,1,3,2,50,0.18601060112106596
3332,4,2,21,64,100,2015,1,1956,1,1,1,4,10000,1,160.0,170,150,4,2,4,1,4,3,1,4,5,2,,,,,20000.0,2,3,1,2,3,3,3,4,2,59,-0.17597168817359765
3333,4,2,28,81,123,2015,1,1953,1,1,1,1,9600,1,80.0,157,100,2,3,2,1,3,3,1,2,4,4,,,,,-1.0,2,2,1,2,3,3,2,4,3,62,-0.24278941592687175
3334,4,1,18,51,84,2015,1,1989,1,1,1,5,30000,1,110.0,174,136,5,5,5,1,4,4,4,4,4,1,1.0,3.0,1.0,1.0,30000.0,2,3,1,2,3,2,1,3,3,26,-0.12802176211341557
3335,5,2,23,68,108,2015,1,1956,1,1,1,4,30000,1,256.0,168,116,5,3,3,1,3,4,1,1,3,3,,,,,90000.0,4,5,1,2,3,1,1,2,2,59,0.07154006576924242
3336,4,2,6,14,30,2015,1,1944,1,1,1,4,10000,1,120.0,170,105,3,3,3,1,2,2,1,4,4,2,,,,,20000.0,2,2,0,2,3,3,2,3,2,71,-0.1759716881745644
3337,4,2,31,87,130,2015,1,1973,1,1,1,4,-3,1,200.0,175,150,5,5,4,1,5,4,1,4,6,3,,,,,-3.0,5,3,1,2,3,2,2,4,2,42,-0.24984928970847595
3338,5,1,31,86,129,2015,1,1939,1,1,1,3,35000,1,80.0,176,160,2,4,3,2,1,5,1,5,6,5,,,,,50000.0,2,3,1,2,3,2,1,5,2,76,-0.05782874746649207
3339,4,2,28,81,123,2015,1,1952,1,1,1,4,1080,1,100.0,168,110,4,3,3,1,3,4,3,4,7,5,,,,,10000.0,1,3,1,2,7,2,2,3,2,63,-0.21578356397075912
3340,5,1,27,79,119,2015,1,1942,3,1,1,3,24000,1,40.0,173,150,4,5,5,2,1,4,1,3,3,5,,,,,25000.0,2,2,1,2,3,2,2,4,2,73,-0.14905880086179438
3341,5,2,21,62,98,2015,2,1992,8,1,1,6,0,2,120.0,163,112,5,5,4,1,4,4,2,3,5,6,,,,,100000.0,6,4,1,2,1,3,2,4,-8,23,0.08276593829497113
3342,4,1,4,7,21,2015,1,1953,1,1,3,4,75000,1,56.0,172,140,2,4,5,5,3,5,5,4,5,5,,,,,125000.0,2,3,2,1,3,2,2,3,3,62,0.221002780211203
3343,3,2,13,37,68,2015,1,1935,1,1,1,4,1140,1,120.0,170,93,3,3,3,1,4,4,1,4,4,4,,,,,18000.0,5,3,1,2,7,3,1,3,2,80,-0.189131251389089
3344,4,1,13,36,66,2015,2,1963,1,1,1,6,8400,1,110.0,150,120,2,2,3,2,1,3,1,4,6,5,,,,,-2.0,3,3,1,2,3,2,3,4,2,52,-0.2436741192411735
3345,4,2,17,49,82,2015,2,1960,1,1,1,4,6000,1,160.0,158,150,4,2,3,1,2,2,1,2,4,3,,,,,10000.0,2,3,1,2,3,3,3,4,2,55,-0.21216991710306402
3346,3,2,5,10,26,2015,2,1953,1,1,1,1,0,1,150.0,160,120,3,2,2,1,3,4,1,4,2,4,,,,,50000.0,6,2,1,2,3,3,2,3,2,62,-0.08353558494089944
3347,4,1,26,75,115,2015,1,1955,1,1,1,3,15000,1,86.0,158,156,5,5,5,2,1,5,1,4,3,1,3.0,3.0,1.0,3.0,18000.0,3,2,1,2,3,3,2,4,2,60,-0.1789513437505732
3348,5,2,31,89,134,2015,2,1986,1,1,1,4,15000,1,98.0,155,117,3,5,3,1,4,5,1,4,5,4,,,,,15000.0,5,2,2,2,3,2,2,4,2,29,-0.18892943514460947
3349,4,1,11,29,52,2015,2,1957,1,1,1,4,24000,1,150.0,167,142,4,4,4,5,3,4,3,3,5,5,,,,,50000.0,2,3,1,2,3,2,2,4,2,58,-0.06590803924385913
3350,5,1,11,29,52,2015,1,1973,1,1,1,10,-2,1,300.0,173,150,3,5,5,1,3,3,1,4,4,1,3.0,20.0,1.0,2.0,-2.0,4,3,1,1,3,2,3,2,3,42,-0.2498452291969406
3351,2,1,5,11,27,2015,2,1984,1,1,1,4,1000,2,16.0,158,88,2,2,3,1,3,3,2,1,1,4,,,,,10000.0,5,2,1,2,3,2,3,3,3,31,-0.21584232245737944
3352,5,2,23,68,108,2015,1,1936,1,0,4,3,1000,1,80.0,157,86,4,4,5,1,4,5,1,5,5,4,,,,,25000.0,3,4,1,2,3,2,1,5,1,79,-0.1659518654852649
3353,4,1,4,7,17,2015,2,1954,1,1,1,12,50000,4,90.0,170,146,4,4,5,5,2,3,3,4,5,5,,,,,100000.0,2,3,1,1,3,1,2,5,2,61,0.1194899918274911
3354,3,1,1,1,2,2015,2,1973,3,1,1,10,100000,1,130.0,162,51,5,5,5,2,1,4,3,3,5,1,3.0,20.0,-8.0,-8.0,100000.0,1,3,1,1,1,2,2,3,2,42,0.15621404536097783
3355,4,1,4,7,14,2015,2,1993,1,1,1,10,200000,1,40.0,159,80,4,5,2,2,3,3,2,2,7,1,8.0,5.0,2.0,3.0,400000.0,2,3,0,2,2,1,1,2,2,22,1.2274712918315742
3356,4,2,22,67,107,2015,1,1970,1,1,1,4,5000,1,100.0,168,140,3,1,4,1,5,5,3,2,5,2,,,,,10000.0,2,3,1,2,3,3,2,4,3,45,-0.21290439817373377
3357,3,2,29,82,124,2015,1,1963,1,1,1,6,2000,4,60.0,170,110,2,3,3,1,3,3,2,3,3,3,,,,,2000.0,1,2,1,2,3,3,1,4,3,52,-0.24171608510413964
3358,4,1,13,37,68,2015,2,1954,1,1,1,4,21600,4,100.0,156,120,2,5,5,5,3,4,2,4,4,5,,,,,50000.0,2,2,1,2,3,3,2,5,2,61,-0.06767079381443318
3359,5,1,16,44,75,2015,1,1972,1,0,1,6,15000,1,40.0,176,130,4,4,4,1,2,5,4,4,1,5,,,,,20000.0,4,1,1,2,6,3,1,3,3,43,-0.17229928282218243
3360,5,1,10,25,47,2015,2,1944,1,1,1,3,0,1,90.0,155,120,3,3,3,1,2,4,1,4,2,4,,,,,10000.0,4,2,1,2,7,3,2,3,3,71,-0.21657680352804914
3361,5,1,15,43,74,2015,1,1965,1,1,1,10,120000,4,220.0,173,150,4,4,4,2,4,5,4,4,6,1,1.0,13.0,1.0,1.0,150000.0,3,4,3,1,3,1,2,4,1,50,0.33720519000927635
3362,3,2,17,49,82,2015,1,1960,1,1,1,6,5000,1,150.0,168,130,4,4,4,1,2,4,1,3,1,3,,,,,5000.0,3,1,1,2,6,3,1,3,2,55,-0.2295345504990609
3363,5,2,31,88,133,2015,1,1954,1,1,1,4,30000,1,87.0,178,130,3,3,2,1,4,4,2,4,5,3,,,,,60000.0,3,3,2,2,3,2,2,4,2,61,-0.028240848173053286
3364,4,2,3,6,13,2015,1,1951,1,1,1,3,20000,1,100.0,167,127,3,3,3,1,3,2,2,4,5,3,,,,,30000.0,2,3,2,2,3,2,1,4,2,64,-0.1353665728201129
3365,4,2,31,87,131,2015,2,1957,1,1,1,3,0,1,57.0,175,150,2,1,2,1,2,4,1,4,5,3,,,,,20000.0,4,1,1,2,3,2,2,4,3,58,-0.18331649888222842
3366,4,2,10,28,51,2015,1,1945,1,1,1,3,2830,1,100.0,174,140,2,2,4,1,3,2,1,4,3,2,,,,,5660.0,2,2,1,2,3,3,2,4,2,70,-0.22893319431475953
3367,4,1,19,56,90,2015,2,1990,1,1,1,12,40000,4,65.0,160,85,3,5,3,4,3,3,3,4,5,1,3.0,2.0,1.0,3.0,100000.0,3,2,1,2,1,2,2,3,2,25,0.11214518111982708
3368,4,1,26,74,114,2015,2,1975,8,1,1,4,18000,1,90.0,160,95,4,3,4,1,4,4,1,2,4,1,3.0,-2.0,1.0,3.0,38000.0,5,3,1,2,3,2,1,3,2,40,-0.11022729124402245
3369,4,1,17,48,80,2015,2,1979,1,1,1,4,0,1,88.9,160,170,3,5,5,1,4,4,1,4,5,4,,,,,100000.0,4,3,1,1,3,2,3,4,2,36,0.08276593829400442
3370,4,2,17,50,83,2015,1,1940,1,1,1,4,0,4,270.0,170,100,4,4,4,2,1,3,3,4,5,5,,,,,0.0,2,3,1,2,3,-8,-8,-8,-8,75,-0.2498371081738699
3371,2,1,21,63,99,2015,2,1973,1,1,1,3,0,1,100.0,168,132,4,5,3,1,5,5,2,3,1,4,,,,,120000.0,4,2,1,2,3,3,2,3,-8,42,0.14928654758661264
3372,4,1,26,76,116,2015,2,1967,1,1,1,3,40000,1,120.0,150,120,4,4,4,1,4,4,1,4,3,1,2.0,-1.0,2.0,4.0,40000.0,2,3,1,2,7,2,2,3,2,48,-0.08741664675993084
3373,4,1,26,75,115,2015,1,1957,1,1,1,6,20000,1,53.8,165,90,5,5,5,5,1,5,1,4,5,5,,,,,60000.0,2,3,1,2,3,2,2,5,2,58,-0.035585658879750626
3374,4,1,16,46,78,2015,2,1994,1,1,3,11,4000,2,120.0,163,85,4,4,4,1,3,3,5,3,5,6,,,,,70000.0,4,3,1,2,1,3,2,4,3,21,-0.014077051363678934
3375,4,1,4,7,16,2015,2,1982,6,-8,1,10,30000,1,76.0,155,140,3,3,4,4,3,5,2,1,3,1,3.0,11.0,1.0,3.0,80000.0,6,-8,3,2,3,3,3,3,3,33,0.03827976110988776
3376,4,1,29,82,125,2015,2,1983,1,1,1,4,18000,1,90.0,155,110,5,4,4,2,3,3,1,4,3,1,1.0,4.0,1.0,4.0,36000.0,3,2,1,2,3,3,2,3,3,32,-0.11687935217434663
3377,3,2,23,69,109,2015,1,1965,1,1,1,4,25000,1,120.0,153,120,3,5,4,1,2,2,4,2,1,1,2.0,6.0,1.0,4.0,50000.0,2,2,1,1,3,3,1,3,3,50,-0.06517355817415611
3378,4,1,16,47,79,2015,1,1981,1,1,1,3,50000,1,120.0,175,140,4,4,3,1,3,3,1,2,6,1,3.0,20.0,2.0,3.0,80000.0,6,3,1,2,3,2,1,3,3,34,0.05296938253391625
3379,4,2,5,9,25,2015,2,1968,1,1,1,3,0,1,80.0,160,90,3,3,3,1,3,2,1,4,1,4,,,,,20000.0,4,2,1,2,3,2,2,4,2,47,-0.1833164988812617
3380,3,1,24,72,112,2015,2,1963,1,0,3,3,20000,1,120.0,150,120,2,2,3,4,3,3,1,2,5,1,5.0,30.0,1.0,3.0,80000.0,2,2,1,2,3,3,1,3,3,52,0.03093495041285752
3381,4,1,9,20,42,2015,2,1966,1,1,1,4,3000,1,70.0,156,102,3,3,4,1,2,3,2,4,4,1,3.0,15.0,1.0,3.0,15000.0,3,2,1,2,3,3,2,4,2,49,-0.1977432079926462
3382,5,1,18,53,87,2015,1,1940,1,1,1,4,32400,4,107.0,170,124,4,4,5,2,3,4,4,2,6,5,,,,,32400.0,2,3,1,2,3,2,1,5,2,75,-0.1182765344285792
3383,4,1,10,26,48,2015,1,1950,1,1,1,3,30000,4,80.0,175,140,4,4,4,2,3,3,1,3,5,5,,,,,30000.0,3,2,1,2,3,3,2,4,2,65,-0.12802176211438226
3384,4,1,21,63,99,2015,2,1985,1,1,1,7,24000,1,70.0,163,120,4,4,4,1,2,3,3,4,4,1,3.0,11.0,1.0,3.0,44000.0,2,3,2,2,1,3,2,4,3,30,-0.08586422203193159
3385,4,2,18,52,86,2015,2,1928,1,1,1,1,1000,1,170.0,160,100,2,3,4,1,2,2,1,4,4,4,,,,,2000.0,2,3,1,2,3,2,1,3,2,87,-0.2424505661738427
3386,4,1,15,39,70,2015,2,1954,1,1,1,1,12000,1,120.0,158,102,4,4,4,1,4,3,1,4,5,4,,,,,24000.0,2,2,1,2,3,2,1,4,3,61,-0.16119860417450996
3387,4,2,26,74,114,2015,2,1964,1,1,1,4,500,1,180.0,158,105,5,4,3,1,4,4,1,4,3,3,,,,,60000.0,2,3,2,1,3,3,2,5,4,51,-0.049908039757810434
3388,4,1,10,27,50,2015,1,1996,1,1,1,6,0,1,70.0,176,120,5,4,4,2,3,3,4,4,5,6,,,,,20000.0,4,3,1,2,1,2,2,4,2,19,-0.183316498880295
3389,5,1,15,41,72,2015,2,1941,1,0,9,1,10000,1,130.0,150,110,5,3,4,1,4,2,1,4,3,4,,,,,18000.0,2,3,1,2,3,3,2,4,2,74,-0.18262374910295517
3390,5,1,7,18,38,2015,2,1928,1,1,1,3,33600,1,45.0,158,124,3,3,4,5,2,5,1,2,3,5,,,,,50000.0,2,2,1,2,3,3,1,4,3,87,-0.05885702096639639
3391,3,1,1,1,8,2015,1,1987,1,1,1,9,100000,1,110.0,178,159,3,4,5,2,3,3,3,3,3,1,3.0,6.0,1.0,3.0,100000.0,1,4,1,2,1,2,2,4,2,28,0.15621404536194453
3392,3,1,1,1,2,2015,1,1947,1,1,1,3,-3,1,35.0,168,105,4,5,5,2,2,2,2,3,4,5,,,,,-3.0,5,3,1,2,3,3,2,-8,3,68,-0.24984928970847595
3393,4,1,21,64,100,2015,1,1963,1,1,1,7,36000,4,150.0,175,140,4,4,4,2,2,3,4,4,5,1,3.0,30.0,1.0,2.0,50000.0,3,3,1,2,3,2,2,4,2,52,-0.05709426639582232
3394,4,1,18,53,87,2015,2,1967,1,1,1,4,20000,1,260.0,163,110,4,4,4,4,1,4,2,3,4,3,,,,,40000.0,2,3,2,2,3,2,1,4,3,48,-0.10210626817332548
3395,4,2,9,22,44,2015,1,1950,1,1,1,3,950,1,75.0,175,150,2,3,4,1,1,4,1,4,3,3,,,,,1500.0,3,2,1,2,3,3,2,4,2,65,-0.24415030546068217
3396,4,1,21,63,99,2015,2,1967,1,1,1,6,13000,1,60.0,163,110,4,4,4,2,2,3,4,4,5,1,4.0,23.0,1.0,3.0,36000.0,2,3,1,2,4,3,3,4,3,48,-0.12055175752672857
3397,2,1,30,85,128,2015,1,1964,1,1,3,4,12000,1,40.0,168,138,3,3,3,1,2,2,1,2,1,1,2.0,30.0,1.0,4.0,22000.0,3,1,0,2,3,3,3,3,3,51,-0.16785066510483415
3398,4,2,9,23,45,2015,2,1972,1,1,3,3,10000,1,200.0,155,90,5,4,4,1,4,3,1,2,7,2,,,,,30000.0,4,3,1,2,3,2,2,5,2,43,-0.14271138352681023
3399,3,2,28,81,122,2015,1,1978,1,1,1,7,5000,2,120.0,161,150,4,3,3,1,2,2,4,3,4,3,,,,,20000.0,4,3,1,2,3,2,2,3,2,37,-0.17964409352694632
3400,3,1,28,81,122,2015,1,1946,1,1,3,3,5000,1,80.0,160,106,2,3,3,1,2,3,1,2,4,4,,,,,6000.0,2,1,1,2,7,3,2,3,-8,69,-0.2262085200343821
3401,4,2,18,53,87,2015,2,1934,1,0,9,1,0,1,150.0,155,90,3,4,4,1,4,3,2,4,5,4,,,,,-1.0,2,2,1,2,3,3,2,3,2,81,-0.24984043420530125
3402,4,1,5,11,27,2015,2,1933,1,1,1,1,30000,1,52.0,160,150,4,5,4,2,2,3,2,4,3,5,,,,,30000.0,2,3,1,2,7,2,2,4,2,82,-0.12802176211341557
3403,4,1,11,30,53,2015,1,1955,1,1,1,3,0,1,90.0,170,120,5,5,5,1,3,4,2,3,4,4,,,,,40000.0,3,3,1,2,3,2,1,2,-8,60,-0.11679588958672016
3404,3,1,1,1,5,2015,2,1946,1,1,1,6,34800,1,30.0,155,120,3,3,3,2,3,3,3,3,5,5,,,,,-2.0,2,3,1,2,3,2,2,3,-8,69,-0.22428381897549254
3405,5,1,7,18,40,2015,1,1934,1,1,1,3,34800,1,29.0,170,130,2,2,3,2,2,4,1,4,3,5,,,,,52000.0,2,3,1,2,3,2,2,3,2,81,-0.05132358275126851
3406,5,2,9,22,44,2015,1,1947,1,1,1,7,30000,1,240.0,165,98,4,3,4,2,4,4,2,5,7,5,,,,,60000.0,4,4,2,2,3,2,2,5,1,68,-0.02824084817208658
3407,4,2,9,23,45,2015,1,1964,1,1,1,1,10000,1,200.0,170,130,3,5,4,1,3,3,1,4,3,3,,,,,15000.0,1,2,1,2,1,2,2,3,2,51,-0.19260184049795806
3408,3,1,6,16,32,2015,1,1963,1,1,1,4,10000,1,35.0,172,120,3,4,4,2,2,3,3,3,6,1,3.0,30.0,1.0,3.0,10000.0,1,1,0,2,6,2,2,3,2,52,-0.20923199282231852
3409,4,2,6,13,29,2015,2,1959,1,1,1,3,25000,1,138.0,170,150,4,4,4,1,4,3,2,4,4,4,,,,,-2.0,2,3,1,2,3,3,1,4,2,56,-0.2314817334680559
3410,4,1,1,1,8,2015,1,1964,1,1,1,9,144000,4,120.0,178,150,5,5,5,2,1,2,3,4,6,1,3.0,29.0,1.0,2.0,1320000.0,1,3,2,1,3,2,2,3,3,51,4.2462883793785124
3411,3,2,28,81,123,2015,1,1942,1,1,1,3,1080,4,100.0,158,95,4,3,3,1,2,4,2,3,4,4,,,,,20000.0,3,3,1,2,3,3,1,3,2,73,-0.18252325932397173
3412,4,2,6,12,28,2015,2,1971,1,1,1,4,3000,1,140.0,160,105,4,5,4,1,3,3,2,4,5,3,,,,,30000.0,3,3,1,2,3,2,2,4,3,44,-0.1478527510214984
3413,4,1,1,1,1,2015,1,1932,1,1,1,11,33000,1,80.0,170,130,4,4,4,2,3,4,2,4,4,5,,,,,60000.0,2,2,1,2,3,3,3,3,3,83,-0.026037404962010798
3414,4,1,16,44,75,2015,1,1971,1,1,1,4,50000,1,80.0,165,140,4,5,3,1,4,4,1,4,4,1,5.0,27.0,2.0,4.0,50000.0,3,2,1,2,3,2,1,4,2,44,-0.046811531407412746
3415,3,1,13,37,68,2015,2,1982,1,1,1,10,26000,1,30.0,156,110,4,5,4,1,2,2,2,4,4,1,3.0,10.0,1.0,3.0,60000.0,3,2,1,2,3,3,2,4,3,33,-0.03117877245669893
3416,4,1,12,34,63,2015,1,1982,1,1,1,4,48000,1,70.0,175,150,4,5,4,1,3,3,2,2,5,1,3.0,9.0,1.0,3.0,50000.0,4,2,-3,2,3,3,2,3,2,33,-0.04828049354875222
3417,3,1,12,33,62,2015,1,1971,1,1,1,3,13000,1,100.0,167,140,3,4,3,1,3,4,1,2,5,1,5.0,10.0,2.0,3.0,13000.0,6,2,1,2,3,3,2,2,3,44,-0.1970504582153064
3418,4,2,29,83,126,2015,2,1964,1,1,1,3,800,1,90.0,162,120,2,4,5,1,3,3,2,4,5,4,,,,,30000.0,2,3,2,2,3,2,2,4,-8,51,-0.1494686093769718
3419,4,1,12,32,59,2015,2,1936,1,1,1,1,20000,1,35.0,157,115,3,4,4,5,2,4,2,3,6,5,,,,,40000.0,1,3,1,2,7,2,2,3,2,79,-0.10210626817332548
3420,4,2,22,65,103,2015,2,1947,8,1,1,3,1000,1,90.0,160,90,2,2,4,1,2,2,1,4,2,4,,,,,2000.0,2,2,1,2,3,3,2,4,2,68,-0.24245056617480934
3421,2,2,21,62,98,2015,2,1963,1,1,1,3,0,1,100.0,150,130,5,5,4,1,5,4,1,1,1,6,,,,,20000.0,4,2,1,2,3,3,1,-8,-8,52,-0.1833164988812617
3422,5,1,21,64,100,2015,2,1945,1,1,4,3,50000,1,60.0,160,100,2,1,4,2,2,4,1,4,3,5,,,,,30000.0,1,1,1,2,7,3,1,5,3,70,-0.11333214070195433
3423,3,1,12,32,57,2015,1,1970,1,0,3,4,35000,1,98.0,167,167,4,5,5,4,2,4,2,2,4,1,3.0,27.0,1.0,3.0,40000.0,3,2,1,2,3,2,2,4,4,45,-0.09108905211424617
3424,5,1,15,43,74,2015,1,1966,1,0,8,12,200000,1,147.0,180,180,4,4,4,5,3,4,4,4,7,1,3.0,26.0,1.0,2.0,300000.0,4,4,3,1,4,2,2,4,2,49,0.8948682453646664
3425,4,2,29,84,127,2015,1,1952,1,1,1,3,10000,1,30.0,165,105,3,3,3,1,4,1,1,2,2,2,,,,,10000.0,1,4,1,2,7,2,2,4,2,63,-0.2092319928194184
3426,2,2,13,35,65,2015,2,1933,6,1,1,3,730,1,220.0,150,76,2,2,3,1,3,-8,1,3,3,4,,,,,-2.0,3,2,1,2,7,3,1,3,-8,82,-0.24930758905417702
3427,4,2,18,51,84,2015,1,1950,1,1,1,1,500,1,120.0,167,140,2,2,4,1,3,4,1,4,4,4,,,,,1000.0,3,2,1,2,3,2,3,3,2,65,-0.24614383717482302
3428,5,1,10,27,49,2015,2,1958,1,1,1,4,12000,1,40.0,165,136,3,4,3,2,2,4,3,3,5,1,9.0,20.0,-8.0,-8.0,72000.0,2,3,0,2,3,2,2,4,3,57,-0.001549141868963576
3429,4,2,5,10,26,2015,1,1982,1,1,1,4,30000,4,51.0,170,120,5,4,5,1,2,1,1,4,1,3,,,,,50000.0,4,3,1,2,3,3,2,5,2,33,-0.06150115281984074
3430,4,1,24,70,110,2015,2,1943,1,1,1,1,840,1,200.0,155,108,4,5,5,2,3,3,1,2,4,6,,,,,20000.0,8,3,1,1,3,2,1,3,2,72,-0.18269953478093245
3431,5,2,31,86,129,2015,2,1953,1,1,1,3,0,1,90.0,152,110,2,2,4,1,3,5,1,4,5,4,,,,,15000.0,1,3,1,2,3,2,1,-8,-8,62,-0.19994665120368868
3432,4,1,24,71,111,2015,1,1966,1,1,4,6,36000,1,85.0,167,130,4,4,4,5,2,3,2,3,5,1,3.0,25.0,1.0,3.0,60000.0,2,3,1,2,3,2,2,4,2,49,-0.02383396174903488
3433,3,1,1,1,3,2015,2,1947,1,1,1,4,35000,1,51.0,160,90,2,2,2,2,4,3,1,2,6,5,,,,,80000.0,2,3,1,2,5,2,1,4,2,68,0.04195216647387025
3434,5,2,18,52,86,2015,1,1996,1,1,1,6,0,1,220.0,175,130,5,5,5,1,2,2,4,4,5,6,,,,,20000.0,4,3,1,2,1,2,2,5,3,19,-0.183316498880295
3435,4,2,18,53,87,2015,1,1984,1,1,1,11,0,1,180.0,180,176,5,5,5,1,5,4,2,4,5,2,,,,,50000.0,6,4,2,2,3,2,1,4,2,31,-0.08353558493896604
3436,3,1,31,87,130,2015,1,1960,1,1,1,6,36000,1,70.0,180,140,3,3,3,2,1,3,1,2,5,1,3.0,25.0,1.0,2.0,60000.0,3,3,1,2,3,2,2,4,3,55,-0.02383396174903488
3437,4,1,21,64,102,2015,1,1981,1,1,1,9,25000,1,250.0,170,110,5,5,3,5,2,4,5,4,5,1,3.0,14.0,1.0,3.0,80400.0,7,3,1,2,3,2,2,4,2,34,0.0359377679530444
